timestamp,depth,depth_beneath_rov,pitch,roll,vertical_acceleration,yaw,temperature,pressure,wing_pos_sb,wing_pos_port,latitude,longitude,speed
1620474607.024862,0.41,-1.0,3.93,2.55,10.35,23.21,9.2,1054.1,0.0,0.0,62.10165,6.896448333333332,0.92
1620474607.1196144,0.41,-1.0,3.93,2.62,10.31,26.12,9.2,1054.1,0.0,0.0,62.10165,6.896448333333332,0.92
1620474607.215958,0.4,-1.0,3.52,2.62,10.31,26.12,9.2,1054.1,0.0,0.0,62.10165,6.896448333333332,0.92
1620474607.3246667,0.4,-1.0,3.52,2.66,10.27,28.57,9.2,1054.1,0.0,0.0,62.10165,6.896448333333332,0.92
1620474607.418573,0.4,-1.0,3.52,2.66,10.27,28.57,9.2,1053.8,0.0,0.0,62.10165,6.896448333333332,0.92
1620474607.5303543,0.4,-1.0,3.25,2.75,10.24,28.57,9.2,1053.8,0.0,0.0,62.101651666666676,6.896455,0.92
1620474607.641211,0.4,-1.0,3.25,2.75,10.24,30.41,9.2,1053.8,0.0,0.0,62.101651666666676,6.896455,0.85
1620474607.7328768,0.4,-1.0,3.02,2.83,10.21,30.41,9.2,1053.8,0.0,0.0,62.101651666666676,6.896455,0.85
1620474607.841824,0.41,-1.0,3.02,2.83,10.21,31.63,9.2,1054.6,0.0,0.0,62.101651666666676,6.896455,0.85
1620474607.949595,0.41,-1.0,2.86,2.87,10.19,31.63,9.2,1054.6,0.0,0.0,62.101651666666676,6.896455,0.85
1620474608.0588913,0.41,-1.0,2.86,2.87,10.19,32.56,9.2,1054.6,0.0,0.0,62.101653333333324,6.89646,0.86
1620474608.168634,0.41,-1.0,2.78,2.89,10.18,32.56,9.2,1054.6,0.0,0.0,62.101653333333324,6.89646,0.86
1620474608.2779145,0.41,-1.0,2.78,2.89,10.18,33.35,9.2,1054.6,0.0,0.0,62.101653333333324,6.89646,0.86
1620474608.3708832,0.41,-1.0,2.73,2.97,10.18,33.35,9.2,1054.6,0.0,0.0,62.101653333333324,6.89646,0.86
1620474608.4651864,0.41,-1.0,2.73,2.97,10.16,33.82,9.2,1054.6,0.0,0.0,62.101653333333324,6.89646,0.86
1620474608.573569,0.41,-1.0,2.65,3.01,10.16,33.82,9.2,1054.6,0.0,0.0,62.101653333333324,6.89646,0.86
1620474608.6824539,0.41,-1.0,2.65,3.01,10.15,34.28,9.2,1052.9,0.0,0.0,62.101653333333324,6.89646,0.86
1620474608.7914712,0.4,-1.0,2.55,3.01,10.15,34.28,9.2,1052.9,0.0,0.0,62.101653333333324,6.89646,0.86
1620474608.8845482,0.4,-1.0,2.55,2.98,10.13,34.85,9.2,1052.9,0.0,0.0,62.101653333333324,6.89646,0.86
1620474608.993409,0.4,-1.0,2.47,2.98,10.13,34.85,9.2,1052.9,0.0,0.0,62.101653333333324,6.89646,0.86
1620474609.1011608,0.4,-1.0,2.47,2.94,10.12,35.09,9.2,1052.9,0.0,0.0,62.101653333333324,6.89646,0.86
1620474609.19502,0.41,-1.0,2.47,2.94,10.12,35.09,9.2,1054.4,0.0,0.0,62.101653333333324,6.896466666666667,0.86
1620474609.287771,0.41,-1.0,2.44,3.0,10.11,35.09,9.2,1054.4,0.0,0.0,62.101653333333324,6.896466666666667,0.86
1620474609.3835251,0.41,-1.0,2.44,3.0,10.11,35.6,9.2,1054.4,0.0,0.0,62.101653333333324,6.896466666666667,0.86
1620474609.4909217,0.41,-1.0,2.44,3.0,10.11,35.6,9.2,1054.4,0.0,0.0,62.101653333333324,6.896466666666667,0.86
1620474609.5994954,0.41,-1.0,2.44,3.06,10.11,35.6,9.2,1054.4,0.0,0.0,62.101653333333324,6.896466666666667,0.86
1620474609.6938517,0.42,-1.0,2.44,3.06,10.11,35.7,9.2,1054.9,0.0,0.0,62.101653333333324,6.896466666666667,0.83
1620474609.8021793,0.42,-1.0,2.41,3.06,10.11,35.7,9.2,1054.9,0.0,0.0,62.101653333333324,6.896466666666667,0.83
1620474609.911151,0.42,-1.0,2.41,3.03,10.1,35.52,9.2,1054.9,0.0,0.0,62.101653333333324,6.896466666666667,0.83
1620474610.002907,0.41,-1.0,2.41,3.03,10.1,35.52,9.1,1054.9,0.0,0.0,62.101653333333324,6.896466666666667,0.83
1620474610.1136093,0.41,-1.0,2.47,3.07,10.1,35.52,9.1,1054.9,0.0,0.0,62.101655,6.896473333333334,0.86
1620474610.206922,0.4,-1.0,2.47,3.07,10.1,34.84,9.1,1053.8,0.0,0.0,62.101655,6.896473333333334,0.86
1620474610.3170185,0.4,-1.0,2.58,3.07,10.1,34.84,9.1,1053.8,0.0,0.0,62.101655,6.896473333333334,0.86
1620474610.425339,0.4,-1.0,2.58,3.15,10.12,33.62,9.1,1053.8,0.0,0.0,62.101655,6.896473333333334,0.86
1620474610.518191,0.41,-1.0,2.58,3.15,10.12,33.62,9.1,1053.8,0.0,0.0,62.101655,6.896473333333334,0.86
1620474610.6279023,0.41,-1.0,2.68,3.15,10.13,33.62,9.1,1053.8,0.0,0.0,62.101655,6.896473333333334,0.86
1620474610.733615,0.42,-1.0,2.68,3.15,10.13,32.59,9.1,1055.6,0.0,0.0,62.101655,6.896473333333334,0.86
1620474610.8473105,0.42,-1.0,2.68,3.15,10.13,32.59,9.1,1055.6,0.0,0.0,62.101655,6.896473333333334,0.86
1620474610.9536343,0.42,-1.0,2.85,3.11,10.15,32.59,9.1,1055.6,0.0,0.0,62.101655,6.896473333333334,0.86
1620474611.062343,0.43,-1.0,2.85,3.11,10.15,31.14,9.1,1055.6,0.0,0.0,62.101655,6.896473333333334,0.86
1620474611.1730397,0.43,-1.0,3.02,3.11,10.15,31.14,9.1,1055.6,0.0,0.0,62.101655,6.896473333333334,0.86
1620474611.2813284,0.43,-1.0,3.02,3.13,10.16,29.28,9.1,1055.6,0.0,0.0,62.101655,6.896473333333334,0.86
1620474611.3911035,0.44,-1.0,3.02,3.13,10.16,29.28,9.1,1057.8,0.0,0.0,62.10165833333334,6.896481666666666,0.85
1620474611.4853382,0.44,-1.0,3.24,3.13,10.18,29.28,9.1,1057.8,0.0,0.0,62.10165833333334,6.896481666666666,0.85
1620474611.5936785,0.44,-1.0,3.24,3.13,10.18,27.8,9.1,1057.8,0.0,0.0,62.10165833333334,6.896481666666666,0.85
1620474611.7024956,0.44,-1.0,3.36,3.13,10.18,27.8,9.1,1057.8,0.0,0.0,62.10165833333334,6.896481666666666,0.85
1620474611.8114345,0.44,-1.0,3.36,3.1,10.2,26.79,9.1,1057.8,0.0,0.0,62.101659999999995,6.89649,0.85
1620474611.922576,0.43,-1.0,3.36,3.1,10.2,26.79,9.1,1056.1,0.0,0.0,62.101659999999995,6.89649,0.85
1620474612.0153205,0.43,-1.0,3.47,3.03,10.2,26.79,9.1,1056.1,0.0,0.0,62.101659999999995,6.89649,0.85
1620474612.1053925,0.43,-1.0,3.47,3.03,10.21,26.2,9.1,1056.1,0.0,0.0,62.101659999999995,6.89649,0.85
1620474612.2135365,0.42,-1.0,3.47,3.03,10.21,26.2,9.1,1056.1,0.0,0.0,62.101659999999995,6.89649,0.85
1620474612.3075466,0.42,-1.0,3.55,3.05,10.22,26.2,9.1,1056.1,0.0,0.0,62.101659999999995,6.89649,0.85
1620474612.4162998,0.42,-1.0,3.55,3.05,10.22,25.56,9.1,1055.2,0.0,0.0,62.101659999999995,6.89649,0.85
1620474612.511602,0.42,-1.0,3.53,3.12,10.22,25.56,9.1,1055.2,0.0,0.0,62.101659999999995,6.89649,0.85
1620474612.6200528,0.42,-1.0,3.53,3.12,10.21,24.91,9.1,1055.2,0.0,0.0,62.101659999999995,6.89649,0.85
1620474612.727107,0.42,-1.0,3.53,3.12,10.21,24.91,9.1,1055.2,0.0,0.0,62.101659999999995,6.89649,0.85
1620474612.8198605,0.42,-1.0,3.54,3.15,10.21,24.91,9.1,1055.2,0.0,0.0,62.101661666666665,6.896496666666667,0.84
1620474612.913537,0.41,-1.0,3.54,3.15,10.21,25.31,9.1,1054.3,0.0,0.0,62.101661666666665,6.896496666666667,0.84
1620474613.0080645,0.41,-1.0,3.58,3.15,10.21,25.31,9.1,1054.3,0.0,0.0,62.101661666666665,6.896496666666667,0.84
1620474613.1013288,0.41,-1.0,3.58,3.1,10.22,25.4,9.1,1054.3,0.0,0.0,62.101661666666665,6.896496666666667,0.84
1620474613.1954954,0.43,-1.0,3.58,3.1,10.22,25.4,9.1,1054.3,0.0,0.0,62.101661666666665,6.896496666666667,0.84
1620474613.3012478,0.43,-1.0,3.61,3.13,10.22,25.4,9.1,1054.3,0.0,0.0,62.101661666666665,6.896496666666667,0.84
1620474613.396496,0.43,-1.0,3.61,3.13,10.22,24.89,9.1,1055.3,0.0,0.0,62.101661666666665,6.896496666666667,0.83
1620474613.4923875,0.42,-1.0,3.61,3.13,10.22,24.89,9.1,1055.3,0.0,0.0,62.101661666666665,6.896496666666667,0.83
1620474613.5846498,0.42,-1.0,3.69,3.11,10.23,24.89,9.1,1055.3,0.0,0.0,62.101661666666665,6.896496666666667,0.83
1620474613.6787548,0.43,-1.0,3.69,3.11,10.23,24.47,9.1,1055.3,0.0,0.0,62.101661666666665,6.896496666666667,0.83
1620474613.7714536,0.43,-1.0,3.72,3.11,10.23,24.47,9.1,1055.3,0.0,0.0,62.101661666666665,6.896496666666667,0.83
1620474613.8773417,0.43,-1.0,3.72,3.06,10.23,24.25,9.1,1055.3,0.0,0.0,62.101663333333335,6.896505,0.83
1620474613.9865313,0.43,-1.0,3.72,3.06,10.23,24.25,9.1,1056.4,0.0,0.0,62.101663333333335,6.896505,0.83
1620474614.0947573,0.43,-1.0,3.79,3.03,10.24,24.25,9.1,1056.4,0.0,0.0,62.101663333333335,6.896505,0.83
1620474614.2035198,0.43,-1.0,3.79,3.03,10.24,23.78,9.1,1056.4,0.0,0.0,62.101663333333335,6.896505,0.83
1620474614.3123326,0.43,-1.0,3.79,3.03,10.24,23.78,9.1,1056.4,0.0,0.0,62.101663333333335,6.896505,0.83
1620474614.422074,0.43,-1.0,3.9,3.04,10.25,23.78,9.1,1056.4,0.0,0.0,62.101663333333335,6.896505,0.83
1620474614.4998672,0.43,-1.0,3.9,3.04,10.25,22.98,9.1,1056.7,0.0,0.0,62.101663333333335,6.896505,0.83
1620474614.5936186,0.43,-1.0,3.97,2.94,10.25,22.98,9.1,1056.7,0.0,0.0,62.101663333333335,6.896505,0.81
1620474614.6875696,0.43,-1.0,3.97,2.94,10.26,22.57,9.1,1056.7,0.0,0.0,62.101663333333335,6.896505,0.81
1620474614.779324,0.43,-1.0,3.97,2.94,10.26,22.57,9.1,1056.7,0.0,0.0,62.101663333333335,6.896505,0.81
1620474614.8563683,0.43,-1.0,4.13,2.92,10.27,22.57,9.1,1056.7,0.0,0.0,62.101666666666674,6.896511666666667,0.81
1620474614.967077,0.42,-1.0,4.13,2.92,10.27,22.39,9.1,1055.8,0.0,0.0,62.101666666666674,6.896511666666667,0.81
1620474615.0775526,0.42,-1.0,4.13,2.92,10.27,22.39,9.1,1055.8,0.0,0.0,62.101666666666674,6.896511666666667,0.81
1620474615.1864185,0.42,-1.0,4.2,2.93,10.28,22.39,9.1,1055.8,0.0,0.0,62.101666666666674,6.896511666666667,0.81
1620474615.2971199,0.43,-1.0,4.2,2.93,10.28,21.88,9.1,1055.8,0.0,0.0,62.101666666666674,6.896511666666667,0.81
1620474615.391501,0.43,-1.0,4.18,2.82,10.28,21.88,9.1,1055.8,0.0,0.0,62.101666666666674,6.896511666666667,0.81
1620474615.5011966,0.41,-1.0,4.18,2.82,10.28,21.83,9.1,1054.8,0.0,0.0,62.101666666666674,6.896511666666667,0.81
1620474615.6104798,0.41,-1.0,4.18,2.82,10.28,21.83,9.1,1054.8,0.0,0.0,62.101666666666674,6.896511666666667,0.86
1620474615.7181437,0.41,-1.0,4.16,2.77,10.29,21.83,9.1,1054.8,0.0,0.0,62.101666666666674,6.896511666666667,0.86
1620474615.8274858,0.41,-1.0,4.16,2.77,10.29,22.29,9.1,1054.8,0.0,0.0,62.10166833333333,6.896518333333334,0.86
1620474615.9372573,0.41,-1.0,4.16,2.77,10.29,22.29,9.1,1054.8,0.0,0.0,62.10166833333333,6.896518333333334,0.86
1620474616.0460653,0.41,-1.0,4.09,2.78,10.28,22.52,9.1,1054.8,0.0,0.0,62.10166833333333,6.896518333333334,0.86
1620474616.1555574,0.41,-1.0,4.09,2.78,10.28,22.52,9.1,1054.6,0.0,0.0,62.10166833333333,6.896518333333334,0.86
1620474616.2683983,0.41,-1.0,4.08,2.78,10.28,22.52,9.1,1054.6,0.0,0.0,62.10166833333333,6.896518333333334,0.86
1620474616.3787026,0.43,-1.0,4.08,2.78,10.28,22.07,9.1,1054.6,0.0,0.0,62.10166833333333,6.896518333333334,0.86
1620474616.47146,0.43,-1.0,4.08,2.78,10.28,22.07,9.1,1054.6,0.0,0.0,62.10166833333333,6.896518333333334,0.86
1620474616.5632606,0.43,-1.0,4.09,2.71,10.29,22.07,9.1,1054.6,0.0,0.0,62.10166833333333,6.896518333333334,0.86
1620474616.6742654,0.44,-1.0,4.09,2.71,10.29,21.49,9.1,1057.0,0.0,0.0,62.10166833333333,6.896518333333334,0.82
1620474616.780981,0.44,-1.0,4.11,2.71,10.29,21.49,9.1,1057.0,0.0,0.0,62.10166833333333,6.896518333333334,0.82
1620474616.8896918,0.44,-1.0,4.11,2.71,10.29,21.1,9.1,1057.0,0.0,0.0,62.10166833333333,6.896518333333334,0.82
1620474616.9844372,0.44,-1.0,4.11,2.71,10.29,21.1,9.1,1057.0,0.0,0.0,62.10166833333333,6.896518333333334,0.82
1620474617.092786,0.44,-1.0,4.15,2.77,10.29,21.1,9.1,1057.0,0.0,0.0,62.10166833333333,6.896518333333334,0.82
1620474617.2006667,0.43,-1.0,4.15,2.77,10.29,20.24,9.1,1056.0,0.0,0.0,62.10166833333333,6.896518333333334,0.82
1620474617.3099666,0.43,-1.0,4.19,2.77,10.29,20.24,9.1,1056.0,0.0,0.0,62.10166833333333,6.896518333333334,0.82
1620474617.4182377,0.43,-1.0,4.19,2.8,10.29,19.04,9.1,1056.0,0.0,0.0,62.10166833333333,6.896518333333334,0.82
1620474617.5308747,0.43,-1.0,4.19,2.8,10.29,19.04,9.1,1056.0,0.0,0.0,62.10166833333333,6.896518333333334,0.82
1620474617.6383522,0.43,-1.0,4.22,2.74,10.29,19.04,9.1,1056.0,0.0,0.0,62.10167166666667,6.8965266666666665,0.9
1620474617.7464514,0.43,-1.0,4.22,2.74,10.29,18.09,9.1,1056.0,0.0,0.0,62.10167166666667,6.8965266666666665,0.9
1620474617.856118,0.43,-1.0,4.22,2.74,10.29,18.09,9.1,1056.0,0.0,0.0,62.10167166666667,6.8965266666666665,0.9
1620474617.96383,0.43,-1.0,4.28,2.77,10.3,18.09,9.1,1056.0,0.0,0.0,62.10167166666667,6.8965266666666665,0.9
1620474618.0565891,0.41,-1.0,4.28,2.77,10.3,17.62,9.2,1056.0,0.0,0.0,62.10167166666667,6.8965266666666665,0.9
1620474618.150927,0.41,-1.0,4.34,2.77,10.3,17.62,9.2,1056.0,0.0,0.0,62.10167333333334,6.896535,0.9
1620474618.2600021,0.41,-1.0,4.34,2.77,10.3,16.69,9.2,1055.7,0.0,0.0,62.10167333333334,6.896535,0.9
1620474618.3499763,0.42,-1.0,4.34,2.77,10.3,16.69,9.2,1055.7,0.0,0.0,62.10167333333334,6.896535,0.9
1620474618.4467194,0.42,-1.0,4.36,2.75,10.3,16.69,9.2,1055.7,0.0,0.0,62.10167333333334,6.896535,0.9
1620474618.5417466,0.42,-1.0,4.36,2.75,10.3,15.7,9.1,1055.7,0.0,0.0,62.10167333333334,6.896535,0.9
1620474618.6340349,0.42,-1.0,4.4,2.75,10.3,15.7,9.1,1055.7,0.0,0.0,62.10167333333334,6.896535,1.02
1620474618.7300198,0.42,-1.0,4.4,2.7,10.31,14.77,9.1,1055.7,0.0,0.0,62.10167333333334,6.896535,1.02
1620474618.8376145,0.43,-1.0,4.4,2.7,10.31,14.77,9.1,1056.1,0.0,0.0,62.10167333333334,6.896535,1.02
1620474618.9309242,0.43,-1.0,4.48,2.76,10.31,14.77,9.1,1056.1,0.0,0.0,62.10167333333334,6.896535,1.02
1620474619.023477,0.43,-1.0,4.48,2.76,10.31,13.79,9.1,1056.1,0.0,0.0,62.10167333333334,6.896535,1.02
1620474619.1327171,0.42,-1.0,4.48,2.76,10.31,13.79,9.1,1056.1,0.0,0.0,62.10167666666666,6.896545,1.11
1620474619.2244706,0.42,-1.0,4.48,2.76,10.31,13.79,9.1,1056.1,0.0,0.0,62.10167666666666,6.896545,1.11
1620474619.318229,0.43,-1.0,4.48,2.76,10.31,13.22,9.1,1055.9,0.0,0.0,62.10167666666666,6.896545,1.11
1620474619.4289238,0.43,-1.0,4.48,2.67,10.31,13.22,9.1,1055.9,0.0,0.0,62.10167666666666,6.896545,1.11
1620474619.521682,0.43,-1.0,4.48,2.67,10.32,12.57,9.1,1055.9,0.0,0.0,62.10167666666666,6.896545,1.11
1620474619.6177146,0.42,-1.0,4.48,2.67,10.32,12.57,9.1,1055.9,0.0,0.0,62.10167666666666,6.896545,1.11
1620474619.7124357,0.42,-1.0,4.52,2.68,10.32,12.57,9.1,1055.9,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474619.8053527,0.43,-1.0,4.52,2.68,10.32,11.67,9.1,1056.3,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474619.900453,0.43,-1.0,4.52,2.68,10.32,11.67,9.1,1056.3,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474619.9931166,0.43,-1.0,4.56,2.67,10.32,11.67,9.1,1056.3,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474620.0844197,0.42,-1.0,4.56,2.67,10.32,10.79,9.1,1056.3,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474620.1798627,0.42,-1.0,4.56,2.62,10.32,10.79,9.1,1056.3,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474620.2741892,0.42,-1.0,4.56,2.62,10.33,10.16,9.1,1058.3,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474620.381109,0.45,-1.0,4.56,2.62,10.33,10.16,9.1,1058.3,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474620.4728582,0.45,-1.0,4.62,2.6,10.33,10.16,9.1,1058.3,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474620.581018,0.44,-1.0,4.62,2.6,10.33,9.72,9.1,1058.3,0.0,0.0,62.10167833333333,6.896555000000001,1.11
1620474620.690127,0.44,-1.0,4.62,2.6,10.33,9.72,9.1,1058.3,0.0,0.0,62.10168,6.896565,1.22
1620474620.7987752,0.44,-1.0,4.72,2.68,10.33,9.72,9.1,1058.3,0.0,0.0,62.10168,6.896565,1.22
1620474620.9094803,0.42,-1.0,4.72,2.68,10.33,8.98,9.1,1055.8,0.0,0.0,62.10168,6.896565,1.22
1620474621.0167372,0.42,-1.0,4.73,2.65,10.34,8.98,9.1,1055.8,0.0,0.0,62.10168,6.896565,1.22
1620474621.1255054,0.42,-1.0,4.73,2.65,10.34,8.23,9.1,1055.8,0.0,0.0,62.10168,6.896565,1.22
1620474621.2365031,0.42,-1.0,4.73,2.65,10.34,8.23,9.1,1055.8,0.0,0.0,62.10168,6.896565,1.22
1620474621.3457828,0.42,-1.0,4.82,2.62,10.34,8.23,9.1,1055.8,0.0,0.0,62.10168,6.896565,1.22
1620474621.4371827,0.44,-1.0,4.82,2.62,10.34,7.72,9.1,1057.4,0.0,0.0,62.10168,6.896565,1.22
1620474621.5312955,0.44,-1.0,4.94,2.62,10.34,7.72,9.1,1057.4,0.0,0.0,62.10168,6.896565,1.22
1620474621.6426358,0.44,-1.0,4.94,2.61,10.35,7.24,9.1,1057.4,0.0,0.0,62.10168,6.896565,1.22
1620474621.7335825,0.42,-1.0,4.94,2.61,10.35,7.24,9.1,1057.4,0.0,0.0,62.10168,6.896565,1.25
1620474621.8438005,0.42,-1.0,4.98,2.66,10.35,7.24,9.1,1057.4,0.0,0.0,62.10168,6.896565,1.25
1620474621.9524763,0.43,-1.0,4.98,2.66,10.35,6.68,9.1,1056.2,0.0,0.0,62.10168,6.896565,1.25
1620474622.062441,0.43,-1.0,5.02,2.66,10.35,6.68,9.1,1056.2,0.0,0.0,62.10168,6.896565,1.25
1620474622.184004,0.43,-1.0,5.02,2.65,10.35,6.11,9.1,1056.2,0.0,0.0,62.10168,6.896565,1.25
1620474622.2652283,0.42,-1.0,5.02,2.65,10.35,6.11,9.1,1056.2,0.0,0.0,62.10168,6.896565,1.25
1620474622.375619,0.42,-1.0,5.1,2.66,10.35,6.11,9.1,1056.2,0.0,0.0,62.10168,6.896565,1.25
1620474622.4793303,0.42,-1.0,5.1,2.66,10.35,5.77,9.1,1056.2,0.0,0.0,62.10168,6.896565,1.25
1620474622.5723324,0.43,-1.0,5.1,2.66,10.35,5.77,9.1,1056.8,0.0,0.0,62.10168,6.896565,1.25
1620474622.6825984,0.43,-1.0,5.12,2.6,10.36,5.77,9.1,1056.8,0.0,0.0,62.10168333333333,6.896578333333334,1.37
1620474622.7927632,0.42,-1.0,5.12,2.6,10.36,5.36,9.2,1056.8,0.0,0.0,62.10168333333333,6.896578333333334,1.37
1620474622.89848,0.42,-1.0,5.21,2.6,10.36,5.36,9.2,1056.8,0.0,0.0,62.10168333333333,6.896578333333334,1.37
1620474622.992279,0.42,-1.0,5.21,2.6,10.36,5.14,9.2,1056.8,0.0,0.0,62.10168333333333,6.896578333333334,1.37
1620474623.1016362,0.43,-1.0,5.21,2.6,10.36,5.14,9.2,1056.0,0.0,0.0,62.10168333333333,6.896578333333334,1.37
1620474623.2109902,0.43,-1.0,5.24,2.61,10.36,5.14,9.2,1056.0,0.0,0.0,62.10168333333333,6.896578333333334,1.37
1620474623.3168294,0.43,-1.0,5.24,2.61,10.36,4.79,9.1,1056.0,0.0,0.0,62.10168333333333,6.896578333333334,1.37
1620474623.4268675,0.44,-1.0,5.24,2.61,10.36,4.79,9.1,1056.0,0.0,0.0,62.10168333333333,6.896578333333334,1.37
1620474623.5213351,0.44,-1.0,5.24,2.55,10.37,4.79,9.1,1056.0,0.0,0.0,62.10168333333333,6.896578333333334,1.37
1620474623.6310475,0.42,-1.0,5.24,2.55,10.37,4.54,9.1,1055.5,0.0,0.0,62.10168333333333,6.89659,1.53
1620474623.7227962,0.42,-1.0,5.27,2.56,10.37,4.54,9.1,1055.5,0.0,0.0,62.10168333333333,6.89659,1.53
1620474623.8322873,0.42,-1.0,5.27,2.56,10.37,4.48,9.1,1055.5,0.0,0.0,62.10168333333333,6.89659,1.53
1620474623.924994,0.42,-1.0,5.27,2.56,10.37,4.48,9.1,1055.5,0.0,0.0,62.10168333333333,6.89659,1.53
1620474624.018746,0.42,-1.0,5.23,2.57,10.37,4.48,9.1,1055.5,0.0,0.0,62.10168333333333,6.89659,1.53
1620474624.1276598,0.42,-1.0,5.23,2.57,10.37,4.41,9.1,1057.0,0.0,0.0,62.10168333333333,6.89659,1.53
1620474624.2363858,0.44,-1.0,5.25,2.57,10.37,4.41,9.1,1057.0,0.0,0.0,62.10168333333333,6.89659,1.53
1620474624.3452876,0.44,-1.0,5.25,2.55,10.37,3.98,9.1,1057.0,0.0,0.0,62.10168333333333,6.89659,1.53
1620474624.4362316,0.43,-1.0,5.25,2.55,10.37,3.98,9.2,1057.0,0.0,0.0,62.10168333333333,6.89659,1.53
1620474624.5460413,0.43,-1.0,5.26,2.53,10.37,3.98,9.2,1057.0,0.0,0.0,62.10168333333333,6.89659,1.53
1620474624.6557844,0.43,-1.0,5.26,2.53,10.37,3.56,9.2,1056.4,0.0,0.0,62.101684999999996,6.896606666666666,1.7
1620474624.7654746,0.43,-1.0,5.26,2.53,10.37,3.56,9.2,1056.4,0.0,0.0,62.101684999999996,6.896606666666666,1.7
1620474624.8741825,0.43,-1.0,5.32,2.52,10.38,3.56,9.2,1056.4,0.0,0.0,62.101684999999996,6.896606666666666,1.7
1620474624.9828916,0.43,-1.0,5.32,2.52,10.38,3.88,9.2,1056.4,0.0,0.0,62.101684999999996,6.896606666666666,1.7
1620474625.0925994,0.43,-1.0,5.4,2.52,10.38,3.88,9.2,1056.4,0.0,0.0,62.101684999999996,6.896606666666666,1.7
1620474625.1855977,0.43,-1.0,5.4,2.53,10.38,45.2,9.2,1056.0,0.0,0.0,62.101684999999996,6.896606666666666,1.7
1620474625.2934458,0.43,-1.0,5.4,2.53,10.38,45.2,9.2,1056.0,0.0,0.0,62.101684999999996,6.896606666666666,1.7
1620474625.402153,0.43,-1.0,5.39,2.54,10.38,45.2,9.2,1056.0,0.0,0.0,62.101684999999996,6.896606666666666,1.7
1620474625.5092862,0.43,-1.0,5.39,2.54,10.38,81.53,9.2,1056.0,0.0,0.0,62.101684999999996,6.896606666666666,1.7
1620474625.6202493,0.43,-1.0,5.39,2.54,10.38,81.53,9.2,1056.0,0.0,0.0,62.101686666666666,6.896623333333334,1.85
1620474625.715185,0.43,-1.0,5.4,2.52,10.38,81.53,9.2,1056.0,0.0,0.0,62.101686666666666,6.896623333333334,1.85
1620474625.8249106,0.43,-1.0,5.4,2.52,10.38,92.27,9.2,1056.7,0.0,0.0,62.101686666666666,6.896623333333334,1.85
1620474625.9341948,0.43,-1.0,5.37,2.57,10.38,92.27,9.2,1056.7,0.0,0.0,62.101686666666666,6.896623333333334,1.85
1620474626.042689,0.43,-1.0,5.37,2.57,10.38,81.61,9.2,1056.7,0.0,0.0,62.101686666666666,6.896623333333334,1.85
1620474626.1488543,0.43,-1.0,5.37,2.57,10.38,81.61,9.2,1056.7,0.0,0.0,62.101686666666666,6.896623333333334,1.85
1620474626.2428424,0.43,-1.0,5.33,2.59,10.37,81.61,9.2,1056.7,0.0,0.0,62.101688333333335,6.896643333333333,1.85
1620474626.3379982,0.45,-1.0,5.33,2.59,10.37,93.66,9.2,1058.2,0.0,0.0,62.101688333333335,6.896643333333333,1.85
1620474626.4317825,0.45,-1.0,5.33,2.59,10.37,93.66,9.2,1058.2,0.0,0.0,62.101688333333335,6.896643333333333,1.85
1620474626.5418742,0.45,-1.0,5.31,2.5,10.38,93.66,9.2,1058.2,0.0,0.0,62.101688333333335,6.896643333333333,1.85
1620474626.635364,0.43,-1.0,5.31,2.5,10.38,82.81,9.1,1058.2,0.0,0.0,62.101688333333335,6.896643333333333,1.85
1620474626.7423177,0.43,-1.0,5.24,2.49,10.38,82.81,9.1,1058.2,0.0,0.0,62.101688333333335,6.896643333333333,1.85
1620474626.835436,0.43,-1.0,5.24,2.49,10.38,73.45,9.1,1056.8,0.0,0.0,62.101688333333335,6.896663333333334,1.95
1620474626.9301822,0.43,-1.0,5.24,2.49,10.38,73.45,9.1,1056.8,0.0,0.0,62.101688333333335,6.896663333333334,1.95
1620474627.0241306,0.43,-1.0,5.31,2.51,10.38,73.45,9.1,1056.8,0.0,0.0,62.101688333333335,6.896663333333334,1.95
1620474627.1158836,0.42,-1.0,5.31,2.51,10.38,86.46,9.1,1056.8,0.0,0.0,62.101688333333335,6.896663333333334,1.95
1620474627.2101624,0.42,-1.0,5.31,2.51,10.38,86.46,9.1,1056.8,0.0,0.0,62.101688333333335,6.896663333333334,1.95
1620474627.3178396,0.42,-1.0,5.31,2.47,10.38,86.46,9.1,1056.8,0.0,0.0,62.101688333333335,6.896663333333334,2.03
1620474627.4281206,0.42,-1.0,5.31,2.47,10.38,117.99,9.1,1055.8,0.0,0.0,62.101688333333335,6.896663333333334,2.03
1620474627.5204809,0.42,-1.0,5.31,2.4,10.39,117.99,9.1,1055.8,0.0,0.0,62.101688333333335,6.896663333333334,2.03
